idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10
848,HR_DOC_TYPE_D_STA_RH0108,HR_DOC_TYPE_D_STA_RH0108/S2A_MSIL2A_20200912T100031_N0214_R122_T33TVL_20200912T114911.npy,HR_DOC_TYPE_D_STA_RH0108/l3_mean_europe_2018_2020_005dg.netcdf,HR,0,79.8,0,0,1,0,0,1,11.76395832,76.1046715,25.9790936
850,STA.IT2249A,STA.IT2249A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT2249A/l3_mean_europe_2018_2020_005dg.netcdf,IT,16,823.7,1,0,0,0,0,1,4.638480194,67.04909175,15.53370787
851,STA-PT04003,STA-PT04003/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNC_20200823T151025.npy,STA-PT04003/l3_mean_europe_2018_2020_005dg.netcdf,PT,235,18.1,1,0,0,0,1,0,5.056856187,65.6100535,15.03271675
853,STA-LT00041,STA-LT00041/S2A_MSIL2A_20200807T094041_N0214_R036_T35ULA_20200807T110442.npy,STA-LT00041/l3_mean_europe_2018_2020_005dg.netcdf,LT,31,71.8,0,0,1,1,0,0,21.45062152,41.12677442,30.16969
854,STA-PT02016,STA-PT02016/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNE_20200718T123331.npy,STA-PT02016/l3_mean_europe_2018_2020_005dg.netcdf,PT,145,101.4,0,0,1,0,0,1,14.37240339,53.30984936,14.61468531
856,STA_ES0890A,STA_ES0890A/S2B_MSIL2A_20201227T111359_N0214_R137_T30STG_20201227T131730.npy,STA_ES0890A/l3_mean_europe_2018_2020_005dg.netcdf,ES,17,140.3,0,0,1,1,0,0,35.29516631,45.44182224,31.39038462
859,STA-TR411122,STA-TR411122/S2B_MSIL2A_20200807T084559_N0214_R107_T36TTL_20200807T111514.npy,STA-TR411122/l3_mean_europe_2018_2020_005dg.netcdf,TR,25,530,0,0,1,0,1,0,29.75084274,46.56941372,37.1483226
860,STA.DE_DEHE052,STA.DE_DEHE052/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE052/l3_mean_europe_2018_2020_005dg.netcdf,DE,811,490.2,1,0,0,0,0,1,6.714829496,79.37649439,9.194493371
862,STA-HU0022A,STA-HU0022A/S2A_MSIL2A_20200711T095031_N0214_R079_T34TCT_20200711T112238.npy,STA-HU0022A/l3_mean_europe_2018_2020_005dg.netcdf,HU,153,3433.4,0,1,0,0,0,1,24.09297362,44.1639137,33.26851852
866,STA-RO0213A,STA-RO0213A/S2A_MSIL2A_20200825T085601_N0214_R007_T35TNK_20200825T115135.npy,STA-RO0213A/l3_mean_europe_2018_2020_005dg.netcdf,RO,11,58.4,1,0,0,0,0,1,8.623644843,29.07399114,28.56566115
867,STA_PL0248A,STA_PL0248A/S2A_MSIL2A_20200806T101031_N0214_R022_T33UVV_20200806T115620.npy,STA_PL0248A/l3_mean_europe_2018_2020_005dg.netcdf,PL,10,1721.9,0,0,1,0,0,1,16.92412824,50.89403471,24.95291018
869,STA.DE_DENI051,STA.DE_DENI051/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DENI051/l3_mean_europe_2018_2020_005dg.netcdf,DE,939,143.2,1,0,0,0,0,1,6.000949451,79.43054339,12.32297431
877,STA.IT1681A,STA.IT1681A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT1681A/l3_mean_europe_2018_2020_005dg.netcdf,IT,650,106.7,1,0,0,0,0,1,1.558189915,68.35918955,10.76553672
882,STA-FR30034,STA-FR30034/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-FR30034/l3_mean_europe_2018_2020_005dg.netcdf,FR,200,139.6,0,0,1,0,0,1,24.08383233,51.59165131,15.27150524
883,STA.IT2104A,STA.IT2104A/S2B_MSIL2A_20190221T102039_N0211_R065_T32TMR_20190221T162447.npy,STA.IT2104A/l3_mean_europe_2018_2020_005dg.netcdf,IT,666,194.6,0,1,0,0,0,1,10.29991282,56.65795053,14.78846154
885,STA.IT1650A,STA.IT1650A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1650A/l3_mean_europe_2018_2020_005dg.netcdf,IT,212,820.9,0,0,1,0,0,1,32.1873473,55.55619326,29.18461013
887,STA.DE_DEBW046,STA.DE_DEBW046/S2A_MSIL2A_20200908T102031_N0214_R065_T32UNU_20200908T130954.npy,STA.DE_DEBW046/l3_mean_europe_2018_2020_005dg.netcdf,DE,534,141.5,0,1,0,0,0,1,17.03991836,50.33599039,16.12449353
890,STA.IT0952A,STA.IT0952A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT0952A/l3_mean_europe_2018_2020_005dg.netcdf,IT,61,823.7,1,0,0,0,0,1,11.24764722,62.78632479,18.81843575
898,STA.IT2013A,STA.IT2013A/S2A_MSIL2A_20201221T100431_N0214_R122_T33TUG_20201221T115632.npy,STA.IT2013A/l3_mean_europe_2018_2020_005dg.netcdf,IT,255,151.1,0,0,1,0,0,1,28.26061941,56.67127863,25.83707865
901,STA_ES2061A,STA_ES2061A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2061A/l3_mean_europe_2018_2020_005dg.netcdf,ES,15,210.8,0,0,1,1,0,0,22.18554103,48.00412562,18.81461149
903,STA.DE_DEBY099,STA.DE_DEBY099/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY099/l3_mean_europe_2018_2020_005dg.netcdf,DE,495,2000,0,1,0,0,0,1,17.29118275,54.83934837,17.11627812
904,STA.IT2098A,STA.IT2098A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT2098A/l3_mean_europe_2018_2020_005dg.netcdf,IT,181,2160.4,0,1,0,0,0,1,45.53498552,45.21300129,29.89434629
905,STA-TR770141,STA-TR770141/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR770141/l3_mean_europe_2018_2020_005dg.netcdf,TR,5,320.1,0,0,1,0,0,1,35.20182259,33.71,46.5740832
908,STA.02.WO35,STA.02.WO35/S2A_MSIL2A_20200415T100031_N0214_R122_T33TVM_20200415T131548.npy,STA.02.WO35/l3_mean_europe_2018_2020_005dg.netcdf,AT,540,44.7,1,0,0,0,0,1,8.715123637,53.85881409,14.82476182
912,STA-FR23078,STA-FR23078/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXT_20200806T131026.npy,STA-FR23078/l3_mean_europe_2018_2020_005dg.netcdf,FR,100,113.5,0,0,1,0,0,1,9.927344733,58.67386245,16.5285798
914,STA-PT03072,STA-PT03072/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03072/l3_mean_europe_2018_2020_005dg.netcdf,PT,86,1010.7,0,0,1,1,0,0,40.54022028,50.0439578,22.99554214
915,STA_ES1349A,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_europe_2018_2020_005dg.netcdf,ES,122,108.5,0,1,0,1,0,0,20.6426137,39.06574519,16.43031663
917,STA.IT2007A,STA.IT2007A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT2007A/l3_mean_europe_2018_2020_005dg.netcdf,IT,323,514.8,0,0,1,0,0,1,22.1937816,65.16544811,23.32621733
919,STA-FR21001,STA-FR21001/S2A_MSIL2A_20200602T105631_N0214_R094_T30UXV_20200602T135525.npy,STA-FR21001/l3_mean_europe_2018_2020_005dg.netcdf,FR,56,123.7,0,0,1,0,0,1,15.02174272,52.52526364,17.09463682
920,STA-RO0180A,STA-RO0180A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TMK_20200823T110634.npy,STA-RO0180A/l3_mean_europe_2018_2020_005dg.netcdf,RO,160,154.2,0,0,1,0,1,0,20.53118755,41.55849672,24.4965845
921,STA_ES1859A,STA_ES1859A/S2B_MSIL2A_20200620T110619_N0214_R137_T30TUK_20200620T131935.npy,STA_ES1859A/l3_mean_europe_2018_2020_005dg.netcdf,ES,369,45.1,0,1,0,0,0,1,15.7109894,57.14145948,23.69482717
922,STA.IT1836A,STA.IT1836A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT1836A/l3_mean_europe_2018_2020_005dg.netcdf,IT,31,823.7,0,0,1,0,0,1,42.58892413,40.67470182,23.99178082
926,STA-BETN085,STA-BETN085/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-BETN085/l3_mean_europe_2018_2020_005dg.netcdf,BE,490,46.8,1,0,0,0,0,1,6.704001429,56.81946454,11.53776326
932,STA-RO0092A,STA-RO0092A/S2B_MSIL2A_20200829T093039_N0214_R136_T34TFS_20200829T115846.npy,STA-RO0092A/l3_mean_europe_2018_2020_005dg.netcdf,RO,246,52.5,0,0,1,0,0,1,21.54696412,48.45942485,23.87696379
936,STA.IT0663A,STA.IT0663A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT0663A/l3_mean_europe_2018_2020_005dg.netcdf,IT,190,317.2,0,0,1,0,0,1,19.80667163,62.18490613,24.57777778
937,STA.06.138,STA.06.138/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.138/l3_mean_europe_2018_2020_005dg.netcdf,AT,355,367.6,0,1,0,0,0,1,21.01672294,45.43227649,21.63802603
938,STA.DE_DEBB083,STA.DE_DEBB083/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVT_20200408T161405.npy,STA.DE_DEBB083/l3_mean_europe_2018_2020_005dg.netcdf,DE,99,70.5,0,1,0,0,0,1,10.88380606,57.68226682,20.48557162
940,STA.DE_DEHE018,STA.DE_DEHE018/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE018/l3_mean_europe_2018_2020_005dg.netcdf,DE,90,617.6,0,0,1,0,0,1,28.4885086,50.64897368,17.7649854
941,STA.IT1856A,STA.IT1856A/S2A_MSIL2A_20201221T100431_N0214_R122_T33TUG_20201221T115632.npy,STA.IT1856A/l3_mean_europe_2018_2020_005dg.netcdf,IT,673,59.6,0,0,1,0,0,1,8.653652968,23.93926941,16.76986301
942,STA.DE_DEBY037,STA.DE_DEBY037/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY037/l3_mean_europe_2018_2020_005dg.netcdf,DE,521,4721.9,0,0,1,1,0,0,47.54987914,41.47978408,22.24485991
944,STA-CH0051A,STA-CH0051A/S2B_MSIL2A_20200827T102559_N0214_R108_T31TGM_20200827T135039.npy,STA-CH0051A/l3_mean_europe_2018_2020_005dg.netcdf,CH,427,2046.8,1,0,0,0,0,1,10.99209758,56.85866058,14.75438379
945,STA_ES1911A,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_europe_2018_2020_005dg.netcdf,ES,320,236,0,1,0,0,1,0,7.267711172,58.89901507,11.37784228
947,STA_PL0544A,STA_PL0544A/S2A_MSIL2A_20200701T095031_N0214_R079_T34UCB_20200701T123557.npy,STA_PL0544A/l3_mean_europe_2018_2020_005dg.netcdf,PL,223,98.3,0,0,1,0,0,1,20.15345214,50.95521683,40.51347447
948,STA-GR0018A,STA-GR0018A/S2A_MSIL2A_20200702T092031_N0214_R093_T34TFL_20200702T114806.npy,STA-GR0018A/l3_mean_europe_2018_2020_005dg.netcdf,GR,27,310.9,0,0,1,1,0,0,24.32231599,37.18305469,43.18962343
952,STA.IT1619A,STA.IT1619A/S2B_MSIL2A_20191026T101029_N0213_R022_T32TQS_20191026T133255.npy,STA.IT1619A/l3_mean_europe_2018_2020_005dg.netcdf,IT,263,55.9,0,1,0,0,0,1,13.30014164,42.16470408,23.70028011
953,STA-FR33201,STA-FR33201/S2A_MSIL2A_20200414T103021_N0214_R108_T31TGL_20200414T132613.npy,STA-FR33201/l3_mean_europe_2018_2020_005dg.netcdf,FR,453,178.9,0,0,1,0,0,1,22.67535115,45.5746391,19.6438929
954,STA.DE_DESH056,STA.DE_DESH056/S2A_MSIL2A_20200815T104031_N0214_R008_T32UNF_20200815T115046.npy,STA.DE_DESH056/l3_mean_europe_2018_2020_005dg.netcdf,DE,14,97,1,0,0,0,0,1,12.7329096,56.44902289,18.17989293
956,STA.IT1532A,STA.IT1532A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT1532A/l3_mean_europe_2018_2020_005dg.netcdf,IT,344,82.9,0,0,1,0,0,1,15.58018328,45.79578645,19.12078652
958,STA-BG0045A,STA-BG0045A/S2B_MSIL2A_20200316T090659_N0214_R050_T35TMJ_20200316T123434.npy,STA-BG0045A/l3_mean_europe_2018_2020_005dg.netcdf,BG,41,78.3,0,0,1,0,0,1,19.99379038,51.34734015,38.86854341
963,STA.IT2072A,STA.IT2072A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT2072A/l3_mean_europe_2018_2020_005dg.netcdf,IT,6,149.3,1,0,0,0,0,1,18.56153846,49.88389561,33.43646409
964,STA.IT1876A,STA.IT1876A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1876A/l3_mean_europe_2018_2020_005dg.netcdf,IT,273,410.6,0,1,0,0,0,1,21.59359853,61.49494188,26.17094104
977,STA.IT1788A,STA.IT1788A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT1788A/l3_mean_europe_2018_2020_005dg.netcdf,IT,240,333.8,0,1,0,0,0,1,21.95977301,54.95118288,25.07894737
978,STA-FR14008,STA-FR14008/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-FR14008/l3_mean_europe_2018_2020_005dg.netcdf,FR,394,51.6,1,0,0,0,0,1,5.951637832,68.32888576,11.66324723
980,STA.DE_DENW081,STA.DE_DENW081/S2B_MSIL2A_20200731T103629_N0214_R008_T31UGT_20200731T140558.npy,STA.DE_DENW081/l3_mean_europe_2018_2020_005dg.netcdf,DE,44,260.9,1,0,0,0,0,1,24.59213364,53.71288894,21.30133794
982,STA.DE_DEBB063,STA.DE_DEBB063/S2B_MSIL2A_20200807T102559_N0214_R108_T32UPD_20200807T122941.npy,STA.DE_DEBB063/l3_mean_europe_2018_2020_005dg.netcdf,DE,22,36.2,0,1,0,0,0,1,10.88141143,60.7452727,17.2388966
983,STA-PT03099,STA-PT03099/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNC_20200823T151025.npy,STA-PT03099/l3_mean_europe_2018_2020_005dg.netcdf,PT,57,1010.7,1,0,0,0,0,1,6.610619973,60.73480284,18.49664387
984,STA.04.S409,STA.04.S409/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.04.S409/l3_mean_europe_2018_2020_005dg.netcdf,AT,305,70.2,0,1,0,0,0,1,14.52323846,48.71847182,17.52099963
988,STA.DE_DETH117,STA.DE_DETH117/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH117/l3_mean_europe_2018_2020_005dg.netcdf,DE,196,799,0,1,0,0,0,1,16.5079476,56.08739471,16.12315667
990,STA_ES1718A,STA_ES1718A/S2B_MSIL2A_20200826T105619_N0214_R094_T30SVH_20200826T134940.npy,STA_ES1718A/l3_mean_europe_2018_2020_005dg.netcdf,ES,691,47.5,0,0,1,0,1,0,13.54251299,72.6275398,34.84237288
991,STA.DE_DEBY039,STA.DE_DEBY039/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY039/l3_mean_europe_2018_2020_005dg.netcdf,DE,521,4721.9,0,0,1,0,0,1,27.35299504,52.86997676,17.6172565
994,STA-SK0263A,STA-SK0263A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UCV_20200822T115325.npy,STA-SK0263A/l3_mean_europe_2018_2020_005dg.netcdf,SK,425,68.7,0,0,1,0,0,1,10.33043615,56.21217252,23.04142494
995,STA.IT2270A,STA.IT2270A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2270A/l3_mean_europe_2018_2020_005dg.netcdf,IT,75,2634.5,0,0,1,0,0,1,19.48693975,57.26962041,33.52089041
997,STA.04.S404,STA.04.S404/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.04.S404/l3_mean_europe_2018_2020_005dg.netcdf,AT,274,346.7,0,1,0,0,0,1,20.7270426,49.81335733,19.54224785
999,STA-PT01052,STA-PT01052/S2A_MSIL2A_20190902T112111_N0213_R037_T29TNF_20190902T141358.npy,STA-PT01052/l3_mean_europe_2018_2020_005dg.netcdf,PT,47,849.1,0,0,1,0,0,1,15.10269995,41.24208543,18.42338998
1004,STA.IT1208A,STA.IT1208A/S2A_MSIL2A_20200803T100031_N0214_R122_T33TVH_20200803T114800.npy,STA.IT1208A/l3_mean_europe_2018_2020_005dg.netcdf,IT,8,259.7,0,0,1,1,0,0,11.74223744,22.00582192,24.36712329
1005,STA-NL00014,STA-NL00014/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00014/l3_mean_europe_2018_2020_005dg.netcdf,NL,2,1968.5,0,0,1,0,0,1,23.15145608,48.4607357,19.45136305
1006,STA.IT1672A,STA.IT1672A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1672A/l3_mean_europe_2018_2020_005dg.netcdf,IT,1120,233.2,1,0,0,0,0,1,16.43448276,71.71893745,18.34259259
1009,STA-CH0055A,STA-CH0055A/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-CH0055A/l3_mean_europe_2018_2020_005dg.netcdf,CH,383,2046.8,0,0,1,0,0,1,34.65564823,45.11824634,17.19295287
1011,STA.DE_DERP016,STA.DE_DERP016/S2B_MSIL2A_20200601T103629_N0214_R008_T32UMB_20200601T135554.npy,STA.DE_DERP016/l3_mean_europe_2018_2020_005dg.netcdf,DE,480,200.5,1,0,0,0,0,1,7.236646956,63.99831907,12.42046756
1012,STA.DE_DEHE008,STA.DE_DEHE008/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE008/l3_mean_europe_2018_2020_005dg.netcdf,DE,100,3061.1,0,0,1,0,0,1,29.37202567,47.92863803,20.73924924
1014,STA_PL0509A,STA_PL0509A/S2B_MSIL2A_20200325T094029_N0214_R036_T34UDC_20200325T130308.npy,STA_PL0509A/l3_mean_europe_2018_2020_005dg.netcdf,PL,180,98.3,0,0,1,0,0,1,18.84690923,47.64983011,37.25881359
1019,STA-DK0034A,STA-DK0034A/S2A_MSIL2A_20200325T103021_N0214_R108_T33UUB_20200325T144818.npy,STA-DK0034A/l3_mean_europe_2018_2020_005dg.netcdf,DK,5,4481.8,0,0,1,1,0,0,38.92992525,42.28323077,31.32909069
1020,STA-RO0072A,STA-RO0072A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TMK_20200823T110634.npy,STA-RO0072A/l3_mean_europe_2018_2020_005dg.netcdf,RO,30,314.7,1,0,0,0,0,1,11.46942353,51.87819406,23.08538181
1021,STA-FR35003,STA-FR35003/S2A_MSIL2A_20200729T105031_N0214_R051_T31TCL_20200729T134025.npy,STA-FR35003/l3_mean_europe_2018_2020_005dg.netcdf,FR,288,67.4,0,0,1,0,0,1,16.36731814,53.1176659,13.6056584
1029,STA-LT00043,STA-LT00043/S2A_MSIL2A_20200817T094041_N0214_R036_T34UFG_20200817T110529.npy,STA-LT00043/l3_mean_europe_2018_2020_005dg.netcdf,LT,44,71.8,0,0,1,0,1,0,17.14062199,49.2446783,26.00630749
1035,STA.IT1553A,STA.IT1553A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT1553A/l3_mean_europe_2018_2020_005dg.netcdf,IT,48,305.6,1,0,0,0,0,1,18.22137312,50.64613512,24.80965909
1037,STA-RO0159A,STA-RO0159A/S2A_MSIL2A_20200825T085601_N0214_R007_T35TNK_20200825T115135.npy,STA-RO0159A/l3_mean_europe_2018_2020_005dg.netcdf,RO,22,59.2,0,0,1,0,0,1,32.35220867,51.67088068,26.36192567
1038,STA.IT1904A,STA.IT1904A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1904A/l3_mean_europe_2018_2020_005dg.netcdf,IT,620,119.6,1,0,0,0,0,1,10.30508273,76.46694915,14.99175824
1040,STA.IT0953A,STA.IT0953A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT0953A/l3_mean_europe_2018_2020_005dg.netcdf,IT,50,823.7,0,0,1,0,0,1,28.38837615,44.09513798,23.30532213
1042,STA-DK0045A,STA-DK0045A/S2A_MSIL2A_20200325T103021_N0214_R108_T33UUB_20200325T144818.npy,STA-DK0045A/l3_mean_europe_2018_2020_005dg.netcdf,DK,25,4481.8,0,0,1,0,0,1,13.17321401,60.76021583,18.30541828
1045,STA_ES1877A,STA_ES1877A/S2B_MSIL2A_20200106T105339_N0213_R051_T31TBE_20200106T121433.npy,STA_ES1877A/l3_mean_europe_2018_2020_005dg.netcdf,ES,27,86.2,0,0,1,0,1,0,23.06442238,45.25860905,12.3528612
1046,STA-FR36002,STA-FR36002/S2A_MSIL2A_20200825T104031_N0214_R008_T31TFK_20200825T151314.npy,STA-FR36002/l3_mean_europe_2018_2020_005dg.netcdf,FR,125,79.1,0,0,1,0,0,1,20.55756841,55.49600696,16.5533504
1047,STA_ES2018A,STA_ES2018A/S2B_MSIL2A_20200106T105339_N0213_R051_T31TBE_20200106T121433.npy,STA_ES2018A/l3_mean_europe_2018_2020_005dg.netcdf,ES,200,236,1,0,0,0,0,1,7.163789938,62.90807344,8.719668246
1048,STA-SK0037A,STA-SK0037A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UEV_20200822T115325.npy,STA-SK0037A/l3_mean_europe_2018_2020_005dg.netcdf,SK,160,92.1,0,0,1,0,0,1,9.546192338,51.06842425,21.83260794
1049,STA-SI0003A,STA-SI0003A/S2B_MSIL2A_20200111T100259_N0213_R122_T33TVM_20200111T124214.npy,STA-SI0003A/l3_mean_europe_2018_2020_005dg.netcdf,SI,299,234.4,0,0,1,0,0,1,26.22198636,45.38003466,26.75690608
1050,STA-FR33211,STA-FR33211/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33211/l3_mean_europe_2018_2020_005dg.netcdf,FR,441,178.9,0,0,1,0,0,1,19.14776291,51.76580526,17.29307221
1051,STA.IT0707A,STA.IT0707A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0707A/l3_mean_europe_2018_2020_005dg.netcdf,IT,249,410.6,0,0,1,0,0,1,31.0526584,57.26961785,28.25417944
1053,STA-RO0100A,STA-RO0100A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TLK_20200823T110634.npy,STA-RO0100A/l3_mean_europe_2018_2020_005dg.netcdf,RO,296,86,0,1,0,0,0,1,9.653123136,46.57852488,24.0198813
1054,STA-BETN063,STA-BETN063/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETN063/l3_mean_europe_2018_2020_005dg.netcdf,BE,145,367.3,1,0,0,0,0,1,15.66690366,53.18383061,17.91901913
1055,STA.10.ENK1,STA.10.ENK1/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.10.ENK1/l3_mean_europe_2018_2020_005dg.netcdf,AT,525,103.1,1,0,0,0,0,1,11.14190288,67.07267923,16.43286394
1057,STA.IT1899A,STA.IT1899A/S2A_MSIL2A_20200522T095041_N0214_R079_T33SVB_20200522T122957.npy,STA.IT1899A/l3_mean_europe_2018_2020_005dg.netcdf,IT,160,311.1,0,0,1,0,0,1,14.51461403,58.05497595,23.44985518
1058,STA_ES1822A,STA_ES1822A/S2A_MSIL2A_20200824T110631_N0214_R137_T30STF_20200824T154400.npy,STA_ES1822A/l3_mean_europe_2018_2020_005dg.netcdf,ES,390,170.9,1,0,0,0,1,0,4.240884638,79.65080154,20.19999999
1060,STA-FR23110,STA-FR23110/S2B_MSIL2A_20200730T110619_N0214_R137_T30TWT_20200730T131922.npy,STA-FR23110/l3_mean_europe_2018_2020_005dg.netcdf,FR,10,207.5,0,0,1,0,0,1,9.441249114,61.26056535,14.89451668
1062,STA.DE_DEBB092,STA.DE_DEBB092/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVU_20200408T161405.npy,STA.DE_DEBB092/l3_mean_europe_2018_2020_005dg.netcdf,DE,74,403.2,0,1,0,0,0,1,13.58317472,60.64792269,20.62839921
1063,STA-FR09017,STA-FR09017/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXR_20200806T131026.npy,STA-FR09017/l3_mean_europe_2018_2020_005dg.netcdf,FR,29,58.8,0,0,1,0,0,1,12.38068324,53.57284667,15.93266836
1066,STA-FR14051,STA-FR14051/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-FR14051/l3_mean_europe_2018_2020_005dg.netcdf,FR,160,51.6,0,0,1,0,0,1,15.40725676,49.92007677,18.40508454
1067,STA.DE_DEBW038,STA.DE_DEBW038/S2A_MSIL2A_20190828T103021_N0213_R108_T32TNT_20190828T164154.npy,STA.DE_DEBW038/l3_mean_europe_2018_2020_005dg.netcdf,DE,404,483.1,0,0,1,0,0,1,21.20914492,53.63656313,15.64123239
1069,STA.06.195,STA.06.195/S2A_MSIL2A_20200405T100021_N0214_R122_T33TWM_20200405T115512.npy,STA.06.195/l3_mean_europe_2018_2020_005dg.netcdf,AT,365,86.8,0,1,0,0,0,1,13.22004305,45.89986857,18.2134162
1070,STA_ES1914A,STA_ES1914A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SXH_20200719T134605.npy,STA_ES1914A/l3_mean_europe_2018_2020_005dg.netcdf,ES,355,321.5,0,1,0,0,0,1,8.629761768,61.41789449,14.26044424
1071,STA-TR170141,STA-TR170141/S2A_MSIL2A_20200716T085601_N0214_R007_T35TME_20200716T120405.npy,STA-TR170141/l3_mean_europe_2018_2020_005dg.netcdf,TR,9,55.6,0,0,1,0,0,1,21.95640932,33.69340287,37.54907896
1074,STA.IT2028A,STA.IT2028A/S2B_MSIL2A_20200524T094029_N0214_R036_T33SWC_20200524T123152.npy,STA.IT2028A/l3_mean_europe_2018_2020_005dg.netcdf,IT,20,171.3,0,0,1,0,0,1,17.98263112,54.87844313,21.59605421
1076,STA-BETN054,STA-BETN054/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETN054/l3_mean_europe_2018_2020_005dg.netcdf,BE,135,434.6,1,0,0,0,0,1,15.18325359,53.50103734,20.68023551
1077,STA.DE_DEBY068,STA.DE_DEBY068/S2B_MSIL2A_20200807T102559_N0214_R108_T32UNA_20200807T132026.npy,STA.DE_DEBY068/l3_mean_europe_2018_2020_005dg.netcdf,DE,231,1535.3,0,0,1,0,0,1,21.26832235,50.39688392,19.19638526
