AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
Station_GB1045A,GB,13,urban,traffic,1512.7,45.22861863
Station_GB0841A,GB,36,urban,industrial,319.5,15.39146132
Station_GB0860A,GB,10,urban,background,3507.8,16.44614289
Station_GB0864A,GB,45,urban,background,1864.3,17.35190389
Station_GB0918A,GB,15,urban,background,770.4,15.2133264
Station_GB0919A,GB,16,urban,traffic,770.4,26.1115153
Station_GB0924A,GB,18,urban,traffic,1057.8,27.56297298
Station_GB0956A,GB,29,urban,traffic,971.9,16.03413324
Station_GB0995A,GB,36,urban,background,483.1,11.68319271
Station_GB1014A,GB,7,urban,traffic,127.1,33.48979017
Station_GB1024A,GB,37,urban,background,11689.7,22.59411104
Station_GB1026A,GB,83,urban,background,4880.5,23.24495296
Station_GB1027A,GB,89,urban,background,1581.7,23.07844809
Station_GB1041A,GB,15,urban,traffic,971.9,19.81812726
Station_GB1042A,GB,4,urban,traffic,3677.5,27.18350752
Station_GB0928A,GB,96,urban,traffic,567.8,18.89342944
STA_NO0083A,NO,17,urban,traffic,1567.8,29.64108694
STA_NO0084A,NO,5,suburban,traffic,75.7,24.80799286
STA_NO0132A,NO,100,rural,background,1567.8,17.94716926
STA_NO0122A,NO,95,suburban,traffic,1567.8,36.41393014
STA_NO0092A,NO,7,urban,traffic,27.1,25.11127063
STA_NO0093A,NO,8,urban,traffic,1567.8,31.91268873
STA_NO0095A,NO,60,suburban,traffic,1567.8,27.91089706
STA_NO0099A,NO,12,suburban,traffic,133.6,27.47717248
STA_NO0101A,NO,148,suburban,traffic,1567.8,20.21468826
STA_NO0105A,NO,18,suburban,background,75.7,11.55339772
STA_NO0129A,NO,100,rural,traffic,133.6,30.77900449
STA_NO0106A,NO,15,suburban,traffic,12.2,14.55308884
STA_NO0109A,NO,7,suburban,traffic,35.4,24.05918429
STA_NO0111A,NO,105,suburban,traffic,133.6,15.70368802
STA_NO0112A,NO,100,suburban,traffic,75.7,21.79260998
STA_NO0114A,NO,62,suburban,background,133.6,16.52274511
STA_NO0115A,NO,35,suburban,industrial,12.2,12.36040107
STA_NO0118A,NO,5,suburban,background,12.2,10.9381972
STA_NO0120A,NO,35,urban,background,35.4,16.65319111
STA_NO0121A,NO,35,suburban,traffic,35.4,26.59929668
STA_NO0108A,NO,95,suburban,background,35.4,5.995539151
STA.DE_DESH056,DE,14,rural-regional,background,97,12.7329096
STA.DE_DESL010,DE,211,urban,background,802.7,22.89961987
STA.DE_DESL011,DE,315,urban,background,802.7,15.21777206
STA.DE_DESL012,DE,192,urban,background,802.7,30.71268326
STA.DE_DESL020,DE,192,urban,traffic,802.7,38.80475698
STA.DE_DESH022,DE,15,urban,traffic,1561.6,28.1976077
STA.DE_DERP060,DE,378,urban,background,664.2,15.80720464
STA.DE_DEHE063,DE,110,urban,traffic,378.7,34.7734196
STA.DE_DEHE112,DE,140,urban,traffic,1399.5,46.86266792
STA.DE_DEHE116,DE,108,urban,traffic,2902.3,39.00598325
STA.DE_DEHE135,DE,94,urban,background,3061.1,23.95049504
STA.DE_DENI031,DE,2,rural,background,733.6,12.11709983
STA.DE_DERP003,DE,98,urban,industrial,2263.7,29.6821191
STA.DE_DERP007,DE,115,urban,background,2274.9,23.81691842
STA.DE_DERP009,DE,100,urban,background,2274.9,33.33096984
STA.DE_DERP011,DE,85,urban,traffic,2274.9,38.45754414
STA.DE_DERP019,DE,232,urban,background,712.6,20.81482276
STA.DE_DERP022,DE,108,urban,background,182.7,24.24305598
STA.DE_DERP023,DE,97,urban,traffic,792.4,27.20192168
STA.DE_DERP025,DE,115,urban,background,286.2,17.72289362
STA.DE_DERP026,DE,99,urban,traffic,1127.7,30.08863816
STA.DE_DERP010,DE,85,urban,traffic,2274.9,47.46507556
STA.IT0592A,IT,158,urban,background,2078.5,35.26770717
STA.IT0594A,IT,149,urban,traffic,278.9,33.07380298
STA.IT0643A,IT,95,urban,traffic,119.6,30.62737077
STA.IT0692A,IT,87,urban,industrial,187.1,23.04324159
STA.IT0694A,IT,154,urban,traffic,2078.5,53.78703833
STA.IT0705A,IT,122,urban,traffic,2078.5,45.89595143
STA.IT0480A,IT,137,urban,traffic,2078.5,42.84107752
STA.IT0706A,IT,123,urban,background,2078.5,33.92225079
STA.IT0737A,IT,291,suburban,industrial,410.6,22.0543737
STA.IT0741A,IT,51,rural,background,278.9,23.11119063
STA.IT0743A,IT,188,urban,background,278.9,19.09508143
STA.IT0755A,IT,26,urban,traffic,166,32.99102389
STA.IT0761A,IT,122,urban,traffic,2078.5,45.11525007
STA.IT0776A,IT,214,urban,traffic,459.1,37.89045483
STA.IT0777A,IT,292,urban,traffic,459.1,37.36123274
STA.IT0778A,IT,125,urban,traffic,410.6,33.83682773
STA.IT0707A,IT,249,urban,background,410.6,31.0526584
STA.IT0477A,IT,122,urban,traffic,2078.5,59.25992988
STA.IT0469A,IT,243,urban,traffic,333.8,51.89969172
STA.IT0470A,IT,233,urban,traffic,333.8,56.01628158
STA.IT0063A,IT,37,suburban,industrial,278.7,14.93911664
STA.IT0267A,IT,80,suburban,background,300.2,24.2971365
STA.DE_DEHE043,DE,87,rural-nearcity,background,617.6,17.09469009
STA.DE_DEBW080,DE,119,urban,traffic,1849.1,38.17986899
STA.DE_DEBW081,DE,114,urban,background,1849.1,21.78337021
STA.DE_DEBW098,DE,101,urban,traffic,2204.9,46.72077193
STA.DE_DEBW125,DE,135,suburban,traffic,415.6,35.00588509
STA.DE_DEBW005,DE,94,suburban,industrial,2204.9,24.33429737
STA.DE_DEBW009,DE,112,urban,background,1499.8,23.06510192
STA.DE_DEBW022,DE,136,suburban,industrial,232.1,25.40508573
STA.DE_DEBW004,DE,109,rural-nearcity,background,415.6,22.62186589
STA.DE_DEHE005,DE,103,urban,background,3061.1,36.23233243
STA.DE_DEHE008,DE,100,urban,background,3061.1,29.37202567
STA.DE_DEHE011,DE,108,urban,background,300.3,25.09217772
STA.DE_DEHE022,DE,121,urban,background,1399.5,27.78089982
STA.DE_DEHE028,DE,484,rural,background,378.7,7.962670237
STA.DE_DEHE037,DE,145,urban,traffic,1399.5,47.57697748
STA.DE_DEHE040,DE,158,urban,traffic,1301.1,49.58414884
STA.DE_DEHE041,DE,119,urban,traffic,3061.1,46.18292055
STA.DE_DEHE001,DE,158,urban,background,1301.1,21.17060519
STA.IT0832A,IT,256,urban,traffic,106.7,35.67516843
STA.IT0837A,IT,190,urban,background,410.6,23.57429805
STA.IT1587A,IT,50,urban,traffic,365,22.89755124
STA.IT1590A,IT,15,urban,background,360.4,28.50133657
STA.IT1592A,IT,10,urban,traffic,50,36.6041842
STA.IT1593A,IT,10,urban,background,50,16.3877258
STA.IT1594A,IT,401,urban,background,55.9,18.40837828
STA.IT1596A,IT,14,rural,background,360.4,14.20359911
STA.IT1619A,IT,263,suburban,background,55.9,13.30014164
STA.IT1578A,IT,20,suburban,background,140.3,18.67382578
STA.IT1571A,IT,80,urban,background,305.6,21.70896238
STA.IT1560A,IT,9,urban,traffic,278.7,39.06074766
STA.IT1557A,IT,13,urban,background,278.7,14.13537645
STA.IT1509A,IT,124,suburban,background,283.2,25.4174043
STA.IT1533A,IT,130,urban,traffic,82.9,26.31959379
STA.IT1538A,IT,5,urban,background,365,15.10964351
STA.IT1551A,IT,45,urban,background,290.1,26.47572576
STA.IT1553A,IT,48,rural,background,305.6,18.22137312
STA.IT1518A,IT,154,urban,background,283.2,25.64641016
STA.IT1644A,IT,120,rural,background,222.3,10.34967241
STA.IT1741A,IT,63,rural,industrial,57.4,9.059578201
STA.IT1742A,IT,604,rural,industrial,55.9,7.927995666
STA.IT1743A,IT,162,urban,background,2160.4,37.14953086
STA.IT1744A,IT,245,suburban,industrial,57.4,6.029010844
STA.IT1746A,IT,88,rural,industrial,187.1,16.98255588
STA.IT1788A,IT,240,suburban,background,333.8,21.95977301
STA.IT1790A,IT,615,rural,background,55.9,8.995361166
STA.IT1792A,IT,133,urban,traffic,2078.5,36.82260996
STA.IT1740A,IT,187,rural,industrial,55.9,12.28753348
STA.IT1796A,IT,110,rural,background,113.7,7.665773537
STA.IT1801A,IT,31,urban,traffic,76.4,23.06872488
STA.IT1818A,IT,100,suburban,traffic,324.9,15.15992891
STA.IT1819A,IT,98,urban,background,169.3,15.433914
STA.IT1826A,IT,267,urban,background,459.1,22.19080721
STA.IT1830A,IT,91,urban,background,119.6,24.35563919
STA.IT1464A,IT,115,rural,background,410.6,30.81433367
STA.IT1737A,IT,70,urban,background,278.9,28.46217702
STA.IT1650A,IT,212,urban,background,820.9,32.1873473
STA.IT1654A,IT,54,urban,background,703.8,30.06205165
STA.IT1734A,IT,237,suburban,background,459.1,21.27957533
STA.IT1674A,IT,720,suburban,industrial,55.9,5.912799943
STA.IT1676A,IT,157,urban,traffic,283.2,44.55477821
STA.IT1681A,IT,650,rural,background,106.7,1.558189915
STA.IT1692A,IT,122,urban,background,2078.5,38.22908406
STA.IT1698A,IT,75,urban,traffic,460.4,60.02270936
STA.IT1670A,IT,37,urban,background,166,27.57364904
STA.IT1463A,IT,182,suburban,background,410.6,27.03363259
STA.IT1459A,IT,206,suburban,background,820.9,32.50684696
STA.IT0945A,IT,62,urban,traffic,703.8,27.05852356
STA.IT0950A,IT,260,urban,background,106.7,15.07995198
STA.IT0963A,IT,1,urban,background,442.4,28.42706049
STA.IT0966A,IT,100,urban,background,111.3,17.04255143
STA.IT0989A,IT,948,rural,background,57,5.032576505
STA.IT0997A,IT,249,urban,traffic,410.6,41.02306192
STA.IT1001A,IT,15,urban,traffic,222.3,25.01157603
STA.IT1016A,IT,122,urban,traffic,2078.5,49.45800159
STA.IT1034A,IT,221,urban,traffic,2160.4,37.7932322
STA.IT0895A,IT,4,urban,traffic,218.2,32.49322057
STA.IT0839A,IT,79,suburban,background,205.7,25.82496376
STA.IT0840A,IT,70,suburban,traffic,205.7,29.35626155
STA.IT0842A,IT,61,rural,background,205.7,19.9974371
STA.IT0846A,IT,147,suburban,industrial,278.9,26.35317687
STA.IT0852A,IT,20,urban,traffic,460.4,45.75999879
STA.IT0854A,IT,105,urban,background,460.4,26.44060772
STA.IT0856A,IT,45,urban,background,460.4,16.37414546
STA.IT0860A,IT,41,urban,traffic,290.1,39.15130053
STA.IT0861A,IT,49,urban,traffic,290.1,60.10027957
STA.IT0862A,IT,61,urban,background,290.1,20.39270283
STA.IT0867A,IT,397,urban,traffic,57,21.1901341
STA.IT0883A,IT,195,rural,background,290.1,8.188809465
STA.IT0884A,IT,542,rural,background,823.7,7.650310638
STA.IT0885A,IT,26,urban,background,823.7,19.64495154
STA.IT0863A,IT,338,urban,traffic,91.3,22.97907145
STA.IT1043A,IT,6,urban,background,391.9,27.68451688
STA.IT1048A,IT,29,urban,background,166,27.63061341
STA.IT1222A,IT,3,urban,background,442.4,27.59807923
STA.IT1251A,IT,170,urban,traffic,278.9,57.4716114
STA.IT1259A,IT,167,suburban,industrial,111.3,16.61532143
STA.IT1286A,IT,80,urban,traffic,300.2,34.33146896
STA.IT1288A,IT,64,rural,background,300.2,21.36142772
STA.IT1290A,IT,97,urban,traffic,2078.5,38.27516283
STA.IT1294A,IT,146,urban,background,2078.5,22.29263768
STA.IT1385A,IT,226,suburban,background,278.9,27.96800013
STA.IT1409A,IT,5,urban,traffic,172.9,32.06887417
STA.IT1328A,IT,72,urban,background,360.4,22.03928244
STA.IT1044A,IT,3,urban,traffic,391.9,40.17702518
STA.IT1204A,IT,4,urban,background,218.2,27.82684748
STA.IT1071A,IT,16,suburban,background,172.9,23.20668058
STA.IT1110A,IT,5,urban,background,172.9,16.81072027
STA.IT1120A,IT,268,suburban,background,333.8,30.34151497
STA.IT1121A,IT,335,rural,background,333.8,11.6989667
STA.IT1125A,IT,231,suburban,background,333.8,25.96011396
STA.IT1128A,IT,257,suburban,background,333.8,29.78346315
STA.IT1130A,IT,202,urban,traffic,333.8,33.42735749
STA.IT1203A,IT,184,suburban,background,2078.5,21.71400315
STA.IT1168A,IT,62,suburban,background,111.3,13.40519753
STA.IT1174A,IT,100,rural,background,2078.5,22.1320682
STA.IT1180A,IT,290,urban,background,106,24.72422065
STA.IT1186A,IT,3,urban,background,222.3,23.86762399
STA.IT1187A,IT,10,urban,background,222.3,22.98967339
STA.IT1193A,IT,561,suburban,industrial,55.9,9.931813915
STA.IT1149A,IT,353,suburban,background,172.9,4.055684739
STA_PL0243A,PL,291,rural,background,168.3,8.979528801
STA.06.135,AT,454,urban,industrial,367.6,22.27916277
STA.06.136,AT,375,suburban,industrial,367.6,20.88627144
STA.06.191,AT,382,rural,industrial,367.6,14.82964697
STA.IT0740A,IT,274,urban,background,278.9,26.28307147
STA.IT0459A,IT,15,suburban,background,240.8,29.44777482
STA.IT0460A,IT,100,urban,traffic,240.8,27.61024126
STA.IT0461A,IT,10,suburban,industrial,240.8,27.20216222
STA.DE_DENI143,DE,8,urban,traffic,1643.6,47.56143741
STA.DE_DENI029,DE,1,suburban,background,462.4,14.61908822
STA.DE_DENI053,DE,17,suburban,industrial,119.2,15.18561721
STA-FR24018,FR,385,urban,background,23.6,10.0568578
STA-FR23182,FR,50,urban,background,90.4,11.46468971
STA-FR30028,FR,1200,rural-regional,background,61.7,3.468146622
STA-FR31001,FR,3,urban,background,162.6,15.11674131
STA-FR31002,FR,20,urban,background,162.6,15.80110905
STA-FR31003,FR,3,urban,traffic,162.6,19.43568302
STA-FR31032,FR,50,urban,background,62,12.12955832
STA-FR31045,FR,15,urban,traffic,162.6,39.89426802
STA-FR23177,FR,54,rural-regional,background,58.8,5.022752183
STA-FR23174,FR,50,urban,background,90.4,12.58605263
STA-FR19053,FR,61,urban,background,134.5,9.818288704
STA-FR16054,FR,195,urban,background,217.6,26.57757471
STA-FR23078,FR,100,urban,background,113.5,9.927344733
STA-FR23120,FR,30,urban,background,113.5,14.08147257
STA-FR23150,FR,30,urban,background,113.5,9.663942139
STA-FR23152,FR,50,urban,background,100.6,9.434073986
STA-PT01052,PT,47,urban,background,849.1,15.10269995
STA-PT01054,PT,0,suburban,background,849.1,24.52207072
STA-PT02017,PT,20,urban,traffic,221,21.06042717
STA-PT02018,PT,32,suburban,background,221,10.92762596
STA-PT02019,PT,60,rural,background,116.8,4.896232543
STA-PT02021,PT,741,rural,background,78.5,1.562998959
STA-PT01051,PT,25,suburban,background,849.1,18.26385009
STA-PT01048,PT,1086,rural,background,48,14.22626331
STA-PT01046,PT,185,urban,traffic,285.8,31.39999999
STA-NL00929,NL,10,rural,background,182.3,11.07877437
STA-PT01024,PT,90,urban,traffic,849.1,22.98447568
STA-PT01028,PT,146,urban,traffic,849.1,62.361402
STA-PT01030,PT,72,urban,traffic,849.1,35.49716321
STA-PT01031,PT,88,suburban,background,849.1,18.9840103
STA-PT01041,PT,175,urban,traffic,327.9,49.90892683
STA-PT01043,PT,184,urban,traffic,849.1,22.59574493
STA-PT01044,PT,300,urban,background,230.7,12.70382233
STA-PT01047,PT,777,rural,background,105.9,7.784489254
STA.02.KA21,AT,445,urban,traffic,146.6,28.13307939
STA.02.WO15,AT,460,urban,traffic,44.7,23.54498263
STA.02.WO35,AT,540,rural-regional,background,44.7,8.715123637
STA-NL00633,NL,-2,rural,background,926.1,15.15774707
STA-NL00418,NL,3,urban,background,1183.2,29.43873909
STA-NL00491,NL,0,urban,traffic,1183.2,32.69015898
STA-NL00493,NL,0,urban,traffic,1183.2,38.93635946
STA-NL00494,NL,3,urban,background,1183.2,29.43196467
Station_GB0957A,GB,54,rural,background,161.9,6.841643249
Station_GB0958A,GB,11,urban,industrial,1163.7,21.37726602
Station_GB1006A,GB,41,urban,traffic,444.3,23.08684285
Station_GB1007A,GB,80,urban,traffic,1444.9,23.51184233
Station_GB1012A,GB,10,urban,traffic,9756.5,40.85430464
Station_GB1017A,GB,122,urban,background,120.6,8.712189763
Station_GB1020A,GB,149,urban,background,2719,16.14396232
Station_GB0926A,GB,85,urban,traffic,1431.9,33.03509183
Station_GB0921A,GB,67,urban,traffic,234.8,35.57966698
Station_GB0840A,GB,58,urban,background,723.1,25.85896111
Station_GB0861A,GB,75,suburban,background,88,9.922345251
Station_GB0884A,GB,15,urban,background,4227.4,23.90733793
Station_GB0896A,GB,61,urban,traffic,646.8,24.18595878
Station_GB0916A,GB,40,suburban,industrial,601.7,19.56530167
Station_GB0755A,GB,70,urban,traffic,311.3,19.25675131
Station_GB1032A,GB,142,urban,traffic,1085.6,19.47947337
Station_GB1065A,GB,3,urban,traffic,167.7,21.44623174
Station_GB1066A,GB,7,urban,traffic,2058,24.3526543
Station_GB1069A,GB,14,urban,traffic,421.6,36.5404868
Station_GB1070A,GB,107,urban,traffic,3299.5,19.19638744
Station_GB1072A,GB,13,urban,traffic,4227.4,44.35857264
Station_GB1075A,GB,82,urban,traffic,3701,29.51405586
Station_GB1090A,GB,134,urban,background,609.4,16.09197525
Station_GB1092A,GB,104,urban,background,964.3,13.72800645
Station_GB1064A,GB,182,urban,traffic,333.1,23.93998949
Station_GB1031A,GB,193,urban,traffic,1610.4,28.52465422
Station_GB1034A,GB,98,urban,background,3701,20.41439881
Station_GB1037A,GB,151,urban,traffic,3811,33.25554426
Station_GB1040A,GB,102,urban,traffic,1610.4,25.25443673
Station_GB1053A,GB,187,urban,traffic,1464.9,43.47428412
Station_GB1055R,GB,78,rural,background,215.3,10.34852775
Station_GB1056A,GB,5,urban,traffic,5077.8,35.22793477
Station_GB1058A,GB,67,suburban,industrial,4754.4,23.57226241
Station_GB1061A,GB,45,urban,traffic,723.1,29.7459048
Station_GB0743A,GB,5,urban,background,11900.9,31.64458232
Station_GB0013R,GB,119,rural,background,120.6,6.313401725
Station_GB0640A,GB,43,urban,traffic,120.6,29.18341954
Station_GB0647A,GB,27,urban,traffic,564.9,38.34514098
Station_GB0660A,GB,30,urban,background,2417.6,24.7474907
Station_GB0681A,GB,100,urban,background,691.8,15.59420631
Station_GB0730A,GB,38,urban,background,2058,17.5550578
Station_GB0733A,GB,5,urban,background,5392.2,18.77282991
Station_GB0741A,GB,30,urban,background,3134.4,12.3151497
Station_GB0031R,GB,370,rural,background,25.5,5.922732253
Station_GB0034R,GB,21,rural,background,2417.6,14.56695992
Station_GB0037R,GB,420,rural,background,248.9,7.143502666
Station_GB0043R,GB,160,rural,background,66.8,5.931272212
Station_GB1096A,GB,69,urban,background,840.8,27.19149478
Station_GB0584A,GB,78,urban,background,1431.9,29.73141618
Station_GB0598A,GB,7,urban,background,5077.8,28.91939485
Station_GB0608A,GB,13,suburban,background,4964.6,23.26798129
Station_GB0613A,GB,57,urban,background,4754.4,34.64082895
STA_ES0005R,ES,685,rural,background,142.1,3.021743338
STA_ES2014A,ES,760,rural,background,42.9,1.794391228
STA_ES2015A,ES,42,suburban,background,210.8,10.02307692
STA_ES2048A,ES,130,suburban,industrial,142.1,10.88341732
STA_ES2049A,ES,408,rural,industrial,142.1,13.15334798
STA_ES2050A,ES,398,rural,industrial,142.1,10.69221585
STA_ES2061A,ES,15,urban,traffic,210.8,22.18554103
STA_ES2063A,ES,30,urban,traffic,210.8,28.68497251
STA_ES2085A,ES,620,suburban,traffic,42.9,11.07615079
STA_ES2006A,ES,198,rural,industrial,142.1,3.744136712
STA_ES2005A,ES,38,urban,industrial,142.1,7.698323381
STA_ES1867A,ES,5,urban,traffic,142.1,13.1479335
STA_ES1868A,ES,220,suburban,background,142.1,10.14247212
STA_ES1901A,ES,260,urban,traffic,142.1,20.16113482
STA_ES1957A,ES,25,suburban,background,142.1,14.07144349
STA_ES1960A,ES,33,suburban,industrial,142.1,7.301183844
STA_ES1829A,ES,109,rural,background,252,8.899489203
STA_ES1138A,ES,35,urban,traffic,142.1,31.09782231
STA_ES1174A,ES,620,rural,industrial,33.7,20.21611722
STA_ES1175A,ES,600,rural,industrial,33.7,9.504694549
STA_ES1234A,ES,240,rural,industrial,142.1,9.828874294
STA_ES1287A,ES,1120,urban,industrial,20.1,8.616136631
STA_ES1297A,ES,945,suburban,industrial,29.9,7.162261549
STA_ES1307A,ES,380,rural,industrial,142.1,9.948269795
STA_ES1137A,ES,53,urban,traffic,210.8,27.21707486
STA_ES1096A,ES,132,urban,traffic,42.9,25.58604218
STA_ES0016R,ES,506,rural,background,33.7,2.415644183
STA_ES0296A,ES,7,rural,background,252,5.784028825
STA_ES0777A,ES,270,rural,industrial,142.1,9.585478388
STA_ES0961A,ES,20,rural,industrial,210.8,11.09482279
STA_ES1035A,ES,340,suburban,industrial,142.1,9.864653765
STA_ES1093A,ES,6,rural,background,252,5.727884838
STA_ES1798A,ES,65,urban,industrial,142.1,25.24598071
STA_ES1439A,ES,26,urban,industrial,210.8,20.06590056
STA_ES1440A,ES,12,urban,industrial,210.8,21.53639222
STA_ES1827A,ES,172,rural,background,252,4.151972653
STA.IT1375A,IT,124,rural,background,125.3,6.456113124
STA.IT1388A,IT,113,suburban,background,181.7,24.29464238
STA.IT1397A,IT,9,suburban,industrial,125.3,10.88306744
STA.IT1278A,IT,14,suburban,background,125.3,10.61590558
STA.IT1287A,IT,58,urban,traffic,300.2,33.69113558
STA.IT1575A,IT,16,suburban,industrial,84.6,4.37972796
STA.IT1646A,IT,47,suburban,background,300.2,22.18315559
STA.IT1523A,IT,150,urban,background,142.9,23.16150524
STA.IT1524A,IT,164,urban,background,85.4,21.5213099
STA.IT0912A,IT,77,urban,background,187.1,28.90464665
STA.IT1145A,IT,12,urban,traffic,179.2,31.87268644
STA.IT1152A,IT,25,suburban,background,262.7,28.60902367
STA.IT1153A,IT,45,urban,traffic,205.7,25.99398357
STA.IT1104A,IT,77,urban,traffic,187.1,34.55264351
STA.IT1026A,IT,380,urban,traffic,460.4,37.85422355
STA.IT2119A,IT,268,rural,background,85.4,11.86159724
STA.IT2131A,IT,0,rural,industrial,365,8.432965213
STA.IT2040A,IT,8,urban,background,125.3,14.77044877
STA.IT2049A,IT,5,urban,background,125.3,16.88839846
STA.IT2056A,IT,33,urban,traffic,125.3,28.40971884
STA.IT2063A,IT,48,rural,industrial,205.7,21.58360003
STA.IT2074A,IT,765,rural,background,112,18.81134969
STA.IT2133A,IT,4,rural,industrial,111.3,11.96998943
STA.IT2201A,IT,30,urban,traffic,140.6,27.08914344
STA.IT2156A,IT,59,urban,traffic,233.2,36.82378101
STA.IT2177A,IT,7,urban,traffic,169.3,25.7551507
STA.IT1672A,IT,1120,rural,background,233.2,16.39041096
STA.IT2006A,IT,96,suburban,background,84.6,7.225189263
STA.IT1798A,IT,650,urban,background,76.4,34.27408764
STA.IT1799A,IT,726,urban,background,76.4,19.35798649
STA.IT1806A,IT,884,rural,background,76.4,9.273719598
STA.IT1812A,IT,1192,rural,background,459.1,7.423073994
STA.IT1795A,IT,225,suburban,background,113.7,13.36513205
STA.IT1735A,IT,90,urban,background,187.1,19.55311119
STA.IT1736A,IT,74,rural,background,187.1,17.58678558
STA.IT1739A,IT,45,urban,background,205.7,32.98286959
STA.IT1751A,IT,140,suburban,industrial,460.4,25.50374528
STA.IT1753A,IT,686,urban,traffic,76.4,36.53767962
STA.IT1923A,IT,61,urban,traffic,112,36.54100886
STA.IT1948A,IT,258,rural,background,142.9,12.09184701
STA.IT1975A,IT,61,urban,background,112,28.70107594
STA.IT1992A,IT,180,urban,background,84.6,8.081749178
STA.IT1993A,IT,15,urban,background,125.3,13.49769752
STA.IT1994A,IT,56,urban,background,64.3,12.67483537
STA.IT1998A,IT,116,suburban,background,84.6,4.502103103
STA.IT1914A,IT,22,rural,background,233.2,22.95148349
STA.IT1904A,IT,620,rural,background,119.6,10.30508273
STA.IT1863A,IT,954,rural,background,55.3,8.086379694
STA.IT1883A,IT,55,urban,background,179.2,13.54965726
STA.IT1903A,IT,119,urban,traffic,142.9,31.35460391
STA-FR03068,FR,6,urban,traffic,177.6,37.31939132
STA-FR03060,FR,8,urban,background,177.6,17.27395594
STA-FR03071,FR,26,urban,background,177.6,21.44944233
STA-FR09301,FR,120,suburban,background,61.9,7.984157829
STA-FR07054,FR,629,urban,background,45.4,13.22594075
STA-FR07052,FR,640,urban,background,25.1,8.617093818
STA-FR12020,FR,240,rural-remote,background,30.3,1.119604573
STA-FI00363,FI,112,urban,background,14.7,10.15403818
STA-FI00839,FI,107,urban,traffic,14.7,15.40750486
STA-FI00621,FI,170,rural-remote,background,40.8,2.220245705
STA-FI00558,FI,87,urban,traffic,14.7,12.49073754
STA-FI00549,FI,120,urban,traffic,40.8,14.87219036
STA-FI00431,FI,143,suburban,background,16.5,8.104174503
STA-FI00893,FI,4,rural,background,33.9,4.263125889
STA-FI00841,FI,9,urban,traffic,182.8,21.91735596
STA.IT0940A,IT,50,urban,background,233.2,28.01816758
STA.IT0804A,IT,60,urban,background,131.5,27.70392253
STA.IT0792A,IT,70,rural-nearcity,background,193,3.184738846
STA.IT0794A,IT,100,suburban,background,193,4.982245896
STA.IT0903A,IT,150,suburban,background,233.2,26.07714395
STA.IT0892A,IT,43,urban,background,275.5,29.31162378
STA.IT1453A,IT,13,urban,background,445.9,31.67635403
STA.IT1451A,IT,11,rural,background,275.5,21.81612529
STA.IT1449A,IT,50,suburban,background,193,5.360021523
STA.IT1392A,IT,14,rural,background,181.7,14.90086871
STA.IT1163A,IT,64,urban,traffic,275.5,28.93795458
STA.IT1159A,IT,54,urban,traffic,275.5,49.15179415
STA.IT1105A,IT,55,urban,traffic,131.5,36.89019804
STA.IT1065A,IT,114,urban,background,317.2,20.09790382
STA.IT1037A,IT,203,urban,background,87.8,33.54946323
STA.IT1029A,IT,42,urban,traffic,275.5,30.01734459
STA.IT1177A,IT,36,urban,background,317.2,31.878305
STA.IT1179A,IT,-2,rural,background,142.1,22.39957068
STA.IT1336A,IT,62,urban,traffic,318,26.31613128
STA.IT1214A,IT,3,urban,background,149.3,22.55259544
STA.IT1213A,IT,4,urban,background,149.3,18.91095257
STA.IT1191A,IT,1601,rural,background,87.8,4.519635275
STA.IT1215A,IT,7,urban,traffic,149.3,30.6635672
STA.DE_DENW095,DE,64,urban,background,1039.5,24.0754692
STA.IT0591A,IT,200,urban,background,87.8,27.29149233
STA.IT0544A,IT,210,suburban,background,112,22.4767622
STA.IT0187A,IT,8,urban,traffic,142.1,39.03858875
STA.IT0742A,IT,345,suburban,background,278.9,20.84138981
STA.IT0709A,IT,18,urban,background,181.7,25.31248783
STA.IT0703A,IT,380,suburban,background,87.8,22.01719363
STA.IT0663A,IT,190,urban,background,317.2,19.80667163
STA.IT0721A,IT,39,urban,traffic,262.7,41.075
STA.IT2230A,IT,26,urban,background,181.7,26.97188698
STA.IT2243A,IT,48,urban,background,318,25.86561854
STA.IT2164A,IT,132,rural,background,259.7,4.098515982
STA.IT2162A,IT,228,urban,background,157.8,10.97111872
STA.IT2161A,IT,803,suburban,background,59.6,11.09931507
STA.IT2166A,IT,50,urban,background,148.9,7.807191781
STA.IT2209A,IT,35,urban,background,218.2,28.10203083
STA_NO0126A,NO,100,rural,traffic,6.7,8.774342448
STA.IT1857A,IT,257,urban,traffic,157.8,13.53767123
STA.IT1848A,IT,824,rural,background,318,10.64278593
STA.IT1843A,IT,150,urban,background,169.3,15.14109844
STA.IT1842A,IT,1000,rural-regional,background,169.3,4.598023819
STA.IT1838A,IT,35,urban,traffic,317.2,34.17485058
STA.IT1833A,IT,200,urban,industrial,317.2,23.35620525
STA.IT1905A,IT,33,urban,background,317.2,28.6710995
STA.IT1871A,IT,12,suburban,industrial,445.9,23.16912488
STA.IT1870A,IT,18,rural,background,445.9,15.3880384
STA.IT1869A,IT,19,urban,traffic,181.7,22.08695185
STA.IT1868A,IT,22,urban,background,181.7,25.6361755
STA.IT1865A,IT,16,rural,background,181.7,17.38417201
STA.IT1880A,IT,11,urban,traffic,445.9,38.02842346
